series,date,adj_close,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Vanguard Wellington Fund - VWENX US Equity US,2001-05-15T00:00:00.000000,50.13,,,,,,,,,,0.0,0.0,0.0,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-16T00:00:00.000000,51.08,0.018773399888926345,0.018773399888926345,,,,,,,,0.07578347578347433,0.015156695156694867,0.06062678062677947,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-17T00:00:00.000000,51.23,0.002932266786772608,0.002932266786772608,,,,,,,,0.14626017645960587,0.041377391417277073,0.1048827850423288,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-18T00:00:00.000000,51.33,0.0019500786211006371,0.0019500786211006371,,,,,,,,0.20778739007811708,0.07465939114944509,0.133127998928672,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-21T00:00:00.000000,51.56,0.004470801498774879,0.004470801498774879,,,,,,,,0.2719721028552584,0.11412193349060776,0.15785016936465066,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-22T00:00:00.000000,51.32,-0.004665638323550603,-0.004665638323550603,,,,,,,,0.3000145746566645,0.1513004617238191,0.14871411293284537,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-23T00:00:00.000000,51.01,-0.006058847812600909,-0.006058847812600909,,,,,,,,0.2938368579807715,0.1798077409752096,0.11402911700556193,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-24T00:00:00.000000,50.84,-0.0033382456135817584,-0.0033382456135817584,,,,,,,,0.27208694482466456,0.19826358174510061,0.07382336307956394,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-25T00:00:00.000000,50.61,-0.004534261095266778,-0.004534261095266778,,,,,,,,0.23359813030263865,0.20533049145660823,0.028267638846030424,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-28T00:00:00.000000,50.61,0.0,0.0,,,,,,,,0.2007809892349215,0.2044205910122709,-0.0036396017773493994,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-29T00:00:00.000000,50.69,0.0015794672582716274,0.0015794672582716274,,,,,,,,0.17916321786580625,0.199369116382978,-0.02020589851717175,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-30T00:00:00.000000,50.33,-0.007127331695989447,-0.007127331695989447,,,,,,,,0.131466522714895,0.18578859764936143,-0.05432207493446642,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-05-31T00:00:00.000000,50.76,0.008507322057918376,0.008507322057918376,,,,,,,,0.12690111742327304,0.17401110160414374,-0.0471099841808707,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-06-01T00:00:00.000000,50.85,0.0017714796483820905,0.0017714796483820905,,,,,,,56.77076521105129,0.12905755353470028,0.16502039199025503,-0.03596283845555476,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-06-04T00:00:00.000000,51.16,0.0060778542160728755,0.0060778542160728755,,,,,,,62.771475677394314,0.1540056723851393,0.1628174480692319,-0.00881177568409261,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-06-05T00:00:00.000000,51.48,0.0062354060172840065,0.0062354060172840065,,,,,,,67.74828404646863,0.1973239344772466,0.16971874535083487,0.027605189126411744,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-06-06T00:00:00.000000,51.09,-0.007604599385219402,-0.007604599385219402,,,,,,,57.63562399231453,0.19790292689154398,0.1753555816589767,0.022547345232567295,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-06-07T00:00:00.000000,51.07,-0.0003915426831540003,-0.0003915426831540003,,,,,,,57.16438338841697,0.19450580782136484,0.17918562689145434,0.015320180929910499,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-06-08T00:00:00.000000,50.81,-0.005104055053911871,-0.005104055053911871,,,,,,,51.29303152818299,0.16888691615302776,0.17712588474376903,-0.008238968590741275,,,
Vanguard Wellington Fund - VWENX US Equity US,2001-06-11T00:00:00.000000,50.69,-0.002364533121382628,-0.002364533121382628,,,,,,,48.80165310221134,0.13731784813763426,0.1691642774225421,-0.03184642928490783,50.93250000000002,51.67322155432738,50.19177844567266
Vanguard Wellington Fund - VWENX US Equity US,2001-06-12T00:00:00.000000,50.65,-0.0007894217895656475,-0.0007894217895656475,-0.1244456202406714,-0.1244456202406714,0.006343508016103311,,0.10070006790212445,,47.965333589500325,0.1078284888875416,0.15689711971554202,-0.04906863082800042,50.958500000000015,51.61198539225338,50.30501460774665
Vanguard Wellington Fund - VWENX US Equity US,2001-06-13T00:00:00.000000,50.5,-0.002965894413378134,-0.002965894413378134,-0.6310323388356617,-0.6310323388356617,0.004700067224527038,,0.07461125412830474,,44.860637543030165,0.07152966339088351,0.13982362845061033,-0.06829396505972682,50.92950000000001,51.61115356226045,50.247846437739575
Vanguard Wellington Fund - VWENX US Equity US,2001-06-14T00:00:00.000000,49.92,-0.011551612220142005,-0.011551612220142005,-2.2133487127389575,-2.2133487127389575,0.00521906564187403,,0.08285009858712225,,35.336311535912515,-0.003992546481320858,0.1110603934642241,-0.11505293994554495,50.86400000000001,51.66532521815879,50.06267478184123
Vanguard Wellington Fund - VWENX US Equity US,2001-06-15T00:00:00.000000,49.86,-0.0012026459657605848,-0.0012026459657605848,-0.23292644768785203,-0.23292644768785203,0.005163200562661168,,0.08196326794770131,,34.51983177855459,-0.06790319471190287,0.07526767582899871,-0.14317087054090158,50.79050000000001,51.6769945750387,49.90400542496132
Vanguard Wellington Fund - VWENX US Equity US,2001-06-18T00:00:00.000000,49.75,-0.0022086144908097793,-0.0022086144908097793,-0.4441771258922278,-0.4441771258922278,0.004972373321506122,,0.07893397940686449,,33.01376118034301,-0.12597674310096352,0.03501879204300626,-0.16099553514396978,50.70000000000001,51.62447424603011,49.77552575396991
Vanguard Wellington Fund - VWENX US Equity US,2001-06-19T00:00:00.000000,49.8,0.0010045204260054064,0.0010045204260054064,0.20247423450091423,0.20247423450091423,0.004961225947990289,,0.07875702033829785,,34.41446630963475,-0.16605172553568792,-0.005195311472732576,-0.16085641406295534,50.62400000000001,51.58313118579971,49.66486881420031
Vanguard Wellington Fund - VWENX US Equity US,2001-06-20T00:00:00.000000,49.9,0.002006018726865566,0.002006018726865566,0.40948972861900357,0.40948972861900357,0.0048988255056624415,,0.07776644402569836,,37.24098538446746,-0.1875799684627779,-0.04167224287074165,-0.14590772559203627,50.56850000000001,51.561449354725,49.575550645275015
Vanguard Wellington Fund - VWENX US Equity US,2001-06-21T00:00:00.000000,50.15,0.0049975116504716866,0.0049975116504716866,0.9894836765395901,0.9894836765395901,0.005050625663627844,,0.08017619682743903,,43.765812116413414,-0.18236614205564905,-0.06981102270772313,-0.11255511934792592,50.534000000000006,51.53514460809193,49.53285539190808
Vanguard Wellington Fund - VWENX US Equity US,2001-06-22T00:00:00.000000,49.61,-0.010826088094987085,-0.010826088094987085,-1.9752908466317922,-1.9752908466317922,0.005480756473633952,,0.08700431175445664,,35.24266407132154,-0.21927991177022932,-0.09970480052022437,-0.11957511125000495,50.484,51.56579967013935,49.402200329860655
Vanguard Wellington Fund - VWENX US Equity US,2001-06-25T00:00:00.000000,49.42,-0.003837225752493456,-0.003837225752493456,-0.6962763529652758,-0.6962763529652758,0.0055110671734744715,,0.08748547919751067,,32.820753450610454,-0.26085873520164427,-0.13193558745650835,-0.1289231477451359,50.4245,51.603642864429396,49.24535713557061
Vanguard Wellington Fund - VWENX US Equity US,2001-06-26T00:00:00.000000,49.39,-0.0006072260079306169,-0.0006072260079306169,-0.11091271565393979,-0.11091271565393979,0.005474809667678057,,0.08690990913652989,,32.44166128940691,-0.2928551497396299,-0.16411949991313268,-0.1287356498264972,50.3595,51.61769377639037,49.101306223609626
Vanguard Wellington Fund - VWENX US Equity US,2001-06-27T00:00:00.000000,49.3,-0.001823893503889007,-0.001823893503889007,-0.34390945685954794,-0.34390945685954794,0.00530341189377029,,0.08418905382634972,,31.27459923481902,-0.3217656722438704,-0.19564873437928026,-0.12611693786459016,50.30799999999999,51.652628299255774,48.96337170074421
Vanguard Wellington Fund - VWENX US Equity US,2001-06-28T00:00:00.000000,49.48,0.0036444664756425382,0.0036444664756425382,0.7374288917834695,0.7374288917834695,0.004942125968008125,,0.07845381755582315,,36.216709832397314,-0.32639054688686286,-0.2217970968807968,-0.10459345000606607,50.24399999999999,51.61953664169073,48.868463358309256
Vanguard Wellington Fund - VWENX US Equity US,2001-06-29T00:00:00.000000,49.5,0.0004041220503578913,0.0004041220503578913,0.08235509402971844,0.08235509402971844,0.004907068046234771,,0.07789729030085282,,36.76086564105512,-0.32469903218394336,-0.24237748394142614,-0.08232154824251722,50.17649999999999,51.55930074296318,48.7936992570368
Vanguard Wellington Fund - VWENX US Equity US,2001-07-02T00:00:00.000000,49.84,0.006845204904553093,0.006845204904553093,1.377096872331069,1.377096872331069,0.004970750454879714,,0.07890821719783749,,45.30380071116327,-0.29255099038326193,-0.2524121852297933,-0.040138805153468626,50.110499999999995,51.41969782591064,48.80130217408935
