series,date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Pfizer Inc - PFE US Equity Equity,2000-01-04T00:00:00.000000,29.0902,13481000.0,,,,,,,,,,0.0,0.0,0.0,,,
Pfizer Inc - PFE US Equity Equity,2000-01-05T00:00:00.000000,29.5642,12316500.0,0.016162822185872283,0.016162822185872283,,,,,,,,0.03781196581196511,0.007562393162393022,0.030249572649572086,,,
Pfizer Inc - PFE US Equity Equity,2000-01-06T00:00:00.000000,30.6306,10547300.0,0.03543533940722021,0.03543533940722021,,,,,,,,0.15207476562690303,0.036464867655295025,0.115609897971608,,,
Pfizer Inc - PFE US Equity Equity,2000-01-07T00:00:00.000000,32.7042,17041900.0,0.06550400073100349,0.0432831797045945,,,,,,,,0.4052792410872996,0.11022774234169594,0.29505149874560366,,,
Pfizer Inc - PFE US Equity Equity,2000-01-10T00:00:00.000000,32.645,9881400.0,-0.0018118053838254156,-0.0018118053838254156,,,,,,,,0.5943177419057015,0.20704574225449707,0.38727199965120446,,,
Pfizer Inc - PFE US Equity Equity,2000-01-11T00:00:00.000000,32.2303,9247700.0,-0.012784700756525158,-0.012784700756525158,,,,,,,,0.7025704962004014,0.3061506930436779,0.3964198031567234,,,
Pfizer Inc - PFE US Equity Equity,2000-01-12T00:00:00.000000,33.2967,10838000.0,0.032551289094587155,0.032551289094587155,,,,,,,,0.864446352172596,0.41780982486946155,0.44663652730313447,,,
Pfizer Inc - PFE US Equity Equity,2000-01-13T00:00:00.000000,35.0741,26286400.0,0.052004673381163435,0.0432831797045945,,,,,,,,1.1232078193625163,0.5588894237680726,0.5643183955944437,,,
Pfizer Inc - PFE US Equity Equity,2000-01-14T00:00:00.000000,35.0741,16182000.0,0.0,0.0,,,,,,,,1.3131410734929396,0.7097397537130461,0.6034013197798935,,,
Pfizer Inc - PFE US Equity Equity,2000-01-18T00:00:00.000000,34.6001,10872500.0,-0.013606394124909826,-0.013606394124909826,,,,,,,,1.4091726421308195,0.8496263313966008,0.5595463107342187,,,
Pfizer Inc - PFE US Equity Equity,2000-01-19T00:00:00.000000,35.0741,10053500.0,0.013606394124909826,0.013606394124909826,,,,,,,,1.506164068931085,0.9809338789034977,0.5252301900275872,,,
Pfizer Inc - PFE US Equity Equity,2000-01-20T00:00:00.000000,34.5002,7985200.0,-0.016497845235861952,-0.016497845235861952,,,,,,,,1.5192090435588597,1.0885889118345702,0.4306201317242895,,,
