series,date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Simon Property Group Inc - SPG US Equity Equity,2000-01-04T00:00:00.000000,20.089,350720.0,,,,,,,,,,0.0,0.0,0.0,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-05T00:00:00.000000,20.257,239713.0,0.008328011251657053,0.008328011251657053,,,,,,,,0.013401709401708928,0.0026803418803417857,0.010721367521367143,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-06T00:00:00.000000,20.762,212485.0,0.024623979939384366,0.024623979939384366,,,,,,,,0.06403379842695855,0.01495103318966514,0.049082765237293415,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-07T00:00:00.000000,21.66,300872.0,0.04234284880179073,0.04234284880179073,,,,,,,,0.17460841178376185,0.046882508908484485,0.12772590287527735,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-10T00:00:00.000000,21.884,315847.0,0.010288534628735135,0.010288534628735135,,,,,,,,0.2771200500344264,0.09293001713367288,0.18419003290075353,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-11T00:00:00.000000,21.828,372503.0,-0.0025622268775942203,-0.0025622268775942203,,,,,,,,0.3498101364127635,0.144306040989491,0.20550409542327247,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-12T00:00:00.000000,21.828,408528.0,0.0,0.0,,,,,,,,0.4027746184879568,0.1959997564891842,0.20677486199877262,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-13T00:00:00.000000,21.828,319094.0,0.0,0.0,,,,,,,,0.43968098343589546,0.24473600187852645,0.194944981557369,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-14T00:00:00.000000,22.165,399836.0,0.015320918873031442,0.015320918873031442,,,,,,,,0.490468808014068,0.29388256310563476,0.19658624490843324,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-18T00:00:00.000000,22.277,389677.0,0.005040287885719863,0.005040287885719863,,,,,,,,0.5336049234754405,0.34182703517959595,0.19177788829584458,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-19T00:00:00.000000,22.389,243902.0,0.005015010734623182,0.005015010734623182,,,,,,,,0.5702545304782163,0.38751253423932003,0.18274199623889625,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-20T00:00:00.000000,22.502,171328.0,0.005034427331520153,0.005034427331520153,,,,,,,,0.6014842279250843,0.4303068729764729,0.17117735494861136,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-21T00:00:00.000000,22.782,346426.0,0.012366556328839984,0.012366556328839984,,,,,,,,0.6414336008202106,0.4725322185452205,0.16890138227499013,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-24T00:00:00.000000,22.558,225156.0,-0.009880980259994843,-0.009880980259994843,,,,,,,86.24450324216487,0.6475542365549067,0.5075366221471578,0.14001761440774896,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-25T00:00:00.000000,22.333,290923.0,-0.010024364979387634,-0.010024364979387634,,,,,,,76.2731502803837,0.6270213530244853,0.5314335683226232,0.09558778470186202,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-26T00:00:00.000000,22.389,187142.0,0.0025043615790223406,0.0025043615790223406,,,,,,,76.98632960691151,0.6082560299960953,0.5467980606573176,0.061457969338777674,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-27T00:00:00.000000,22.502,246415.0,0.005034427331520153,0.005034427331520153,,,,,,,78.39737288765134,0.5956364061989703,0.5565657297656482,0.03907067643332207,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-28T00:00:00.000000,22.389,116348.0,-0.005034427331520153,-0.005034427331520153,,,,,,,73.54145485990728,0.5699471122701816,0.5592420062665548,0.01070510600362673,,,
Simon Property Group Inc - SPG US Equity Equity,2000-01-31T00:00:00.000000,22.165,136350.0,-0.010055298620343045,-0.010055298620343045,,,,,,,64.95285550491477,0.5254561029268849,0.5524848255986209,-0.02702872267173595,,,
Simon Property Group Inc - SPG US Equity Equity,2000-02-01T00:00:00.000000,22.277,372189.0,0.005040287885719863,0.005040287885719863,,,,,,,67.02639021052258,0.49354484372142693,0.5406968292231821,-0.047151985501755145,21.943199999999997,23.43532340395559,20.451076596044405
Simon Property Group Inc - SPG US Equity Equity,2000-02-02T00:00:00.000000,21.772,422980.0,-0.02293001551078344,-0.02293001551078344,-1.6593064995865219,-1.6593064995865219,0.01381903555280312,,0.21937038858886226,,52.06792651671762,0.4226338019653433,0.5170842237716143,-0.09445042180627106,22.02735,23.24348542788112,20.811214572118878
Simon Property Group Inc - SPG US Equity Equity,2000-02-03T00:00:00.000000,22.109,489793.0,0.015360024871129419,0.015360024871129419,1.095399229228266,1.095399229228266,0.014022307539828116,,0.2225972313459068,,58.69296479704562,0.3891435692280645,0.4914960928629044,-0.10235252363483993,22.119949999999996,23.005650787067264,21.234249212932728
