series,date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Walmart Inc - WMT US Equity Equity,2000-01-04T00:00:00.000000,21.4375,20235300.0,,,,,,,,,,0.0,0.0,0.0,,,
Walmart Inc - WMT US Equity Equity,2000-01-05T00:00:00.000000,21.0,21056100.0,-0.02061928720273576,-0.02061928720273576,,,,,,,,-0.034900284900288625,-0.006980056980057725,-0.0279202279202309,,,
Walmart Inc - WMT US Equity Equity,2000-01-06T00:00:00.000000,21.2292,19639500.0,0.010855154757008378,0.010855154757008378,,,,,,,,-0.043562328227856995,-0.01429651122961758,-0.029265816998239415,,,
Walmart Inc - WMT US Equity Equity,2000-01-07T00:00:00.000000,22.8333,23930700.0,0.07284240426455835,0.04225980928988271,,,,,,,,0.07811000054088524,0.004184791124482983,0.07392520941640225,,,
Walmart Inc - WMT US Equity Equity,2000-01-10T00:00:00.000000,22.4167,20142900.0,-0.018413779943409203,-0.018413779943409203,,,,,,,,0.13931413276095128,0.031210659451776646,0.10810347330917464,,,
Walmart Inc - WMT US Equity Equity,2000-01-11T00:00:00.000000,22.0833,14830200.0,-0.01498455003846022,-0.01498455003846022,,,,,,,,0.1590824513634388,0.056785017834109074,0.10229743352932971,,,
Walmart Inc - WMT US Equity Equity,2000-01-12T00:00:00.000000,21.6875,12255000.0,-0.018085609056042173,-0.018085609056042173,,,,,,,,0.14118375566609132,0.07366476540050552,0.06751899026558579,,,
Walmart Inc - WMT US Equity Equity,2000-01-13T00:00:00.000000,21.7083,15063000.0,0.0009586181885272715,0.0009586181885272715,,,,,,,,0.12721088860217478,0.08437399004083938,0.04283689856133539,,,
Walmart Inc - WMT US Equity Equity,2000-01-14T00:00:00.000000,21.5,18936600.0,-0.009641740761988427,-0.009641740761988427,,,,,,,,0.09819726467913625,0.08713864496849875,0.011058619710637499,,,
Walmart Inc - WMT US Equity Equity,2000-01-18T00:00:00.000000,21.8542,19323600.0,0.016340187615780266,0.016340187615780266,,,,,,,,0.10260200645248929,0.09023131726529686,0.012370689187192432,,,
Walmart Inc - WMT US Equity Equity,2000-01-19T00:00:00.000000,21.3542,14459700.0,-0.023144681110388365,-0.023144681110388365,,,,,,,,0.0649977214435502,0.08518459810094753,-0.020186876657397324,,,
Walmart Inc - WMT US Equity Equity,2000-01-20T00:00:00.000000,21.125,17240100.0,-0.010791268395771159,-0.010791268395771159,,,,,,,,0.016511199326078696,0.07144991834597376,-0.05493871901989507,,,
Walmart Inc - WMT US Equity Equity,2000-01-21T00:00:00.000000,20.8125,20857500.0,-0.014903405502574962,-0.014903405502574962,,,,,,,,-0.04659375332238014,0.04784118401230299,-0.09443493733468313,,,
Walmart Inc - WMT US Equity Equity,2000-01-24T00:00:00.000000,19.7917,23399700.0,-0.05029110984485907,-0.040915823244763505,,,,,,,28.50232024018267,-0.17693531162732512,0.0028858848843773682,-0.17982119651170247,,,
Walmart Inc - WMT US Equity Equity,2000-01-25T00:00:00.000000,20.375,19211400.0,0.029046001231122887,0.029046001231122887,,,,,,,38.187985741508584,-0.23050735518103238,-0.04379276312870459,-0.1867145920523278,,,
Walmart Inc - WMT US Equity Equity,2000-01-26T00:00:00.000000,20.6458,13617300.0,0.013203249763090064,0.013203249763090064,,,,,,,42.108928253857115,-0.24825061032788653,-0.084684332568541,-0.16356627775934554,,,
Walmart Inc - WMT US Equity Equity,2000-01-27T00:00:00.000000,19.7083,21969900.0,-0.0464720420793836,-0.040915823244763505,,,,,,,34.05502989639808,-0.33410927905744003,-0.1345693218663208,-0.19953995719111922,,,
Walmart Inc - WMT US Equity Equity,2000-01-28T00:00:00.000000,18.375,42088200.0,-0.07004882171173277,-0.040915823244763505,,,,,,,26.339293742740438,-0.5039300676169773,-0.20844147101645213,-0.2954885966005252,,,
Walmart Inc - WMT US Equity Equity,2000-01-31T00:00:00.000000,18.25,24181800.0,-0.0068259650703996755,-0.0068259650703996755,,,,,,,25.75025421346551,-0.6412092601622881,-0.29499502884561934,-0.34621423131666873,,,
Walmart Inc - WMT US Equity Equity,2000-02-01T00:00:00.000000,19.5625,25077000.0,0.06944938827187119,0.04225980928988271,,,,,,,40.73674079439564,-0.6367561003597579,-0.3633472431484471,-0.27340885721131086,20.8875,23.350989775437238,18.42401022456276
Walmart Inc - WMT US Equity Equity,2000-02-02T00:00:00.000000,19.4583,18103500.0,-0.005340754042985729,-0.005340754042985729,-0.15344358539104386,-0.15344358539104386,0.034805977906310424,,0.5525277700710359,,40.045684120286495,-0.6343229284305991,-0.41754238020487755,-0.21678054822572157,20.78854,23.31715372080666,18.25992627919334
Walmart Inc - WMT US Equity Equity,2000-02-03T00:00:00.000000,19.4583,20997000.0,0.0,0.0,0.0,0.0,0.03461896957979159,,0.5495591049206326,,40.04568412028649,-0.6251878458259235,-0.4590714733290867,-0.16611637249683675,20.711455,23.30606261010608,18.116847389893923
