series,date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Prysmian SpA - PRY IM Equity Equity,2013-01-03T00:00:00.000000,14.8016,949022.0,,,,,,,,,,0.0,0.0,0.0,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-04T00:00:00.000000,14.8307,814507.0,0.001964073619303619,0.001964073619303619,,,,,,,,0.0023213675213664686,0.00046427350427329377,0.0018570940170931749,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-07T00:00:00.000000,14.6856,792523.0,-0.009831934819917176,-0.009831934819917176,,,,,,,,-0.0074612803467495326,-0.0011208372659312715,-0.006340443080818261,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-08T00:00:00.000000,14.6566,728460.0,-0.00197667587587258,-0.00197667587587258,,,,,,,,-0.017354109527220274,-0.004367491718189072,-0.012986617809031202,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-09T00:00:00.000000,14.9177,1108056.0,0.01765768143802582,0.01765768143802582,,,,,,,,-0.004078643961754835,-0.004309722166902225,0.00023107820514738954,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-10T00:00:00.000000,15.053,1267738.0,0.009028879481910224,0.009028879481910224,,,,,,,,0.01716200448938565,-0.000015376835644649502,0.0171773813250303,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-11T00:00:00.000000,15.1014,938260.0,0.003210147876508529,0.003210147876508529,,,,,,,,0.037468928438407545,0.00748148421916579,0.029987444219241755,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-14T00:00:00.000000,14.821,1203692.0,-0.01874236078009739,-0.01874236078009739,,,,,,,,0.030583824085777422,0.012101952192488118,0.018481871893289304,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-15T00:00:00.000000,14.7146,1034175.0,-0.007204895805259515,-0.007204895805259515,,,,,,,,0.016353228663223973,0.01295220748663529,0.0034010211765886835,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-16T00:00:00.000000,14.676,554118.0,-0.002626691676482995,-0.002626691676482995,,,,,,,,0.0019383379058020012,0.010749433570468633,-0.008811095664666632,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-17T00:00:00.000000,14.9467,828462.0,0.018277033191977488,0.018277033191977488,,,,,,,,0.01221683274935259,0.011042913406245424,0.0011739193431071666,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-18T00:00:00.000000,15.0047,988419.0,0.0038729456718931132,0.0038729456718931132,,,,,,,,0.024757342011399786,0.013785799127276298,0.010971542884123487,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-21T00:00:00.000000,15.2947,1139268.0,0.019142877800574887,0.019142877800574887,,,,,,,,0.057434295512871714,0.022515498404395384,0.03491879710847633,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-22T00:00:00.000000,15.8071,1796825.0,0.03295284302889456,0.03295284302889456,,,,,,,78.2899870470769,0.12325658904806858,0.042663716533130024,0.08059287251493855,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-23T00:00:00.000000,15.5364,1357082.0,-0.01727354831591077,-0.01727354831591077,,,,,,,66.5824870015353,0.15182782655800153,0.06449653853810433,0.0873312880198972,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-24T00:00:00.000000,15.5654,949396.0,0.0018648443758437772,0.0018648443758437772,,,,,,,67.14924508957188,0.17479585792267294,0.08655640241501805,0.08823945550765488,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-25T00:00:00.000000,15.7104,1020226.0,0.009272411186580065,0.009272411186580065,,,,,,,69.89821820107628,0.20236573026909532,0.1097182679858335,0.09264746228326182,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-28T00:00:00.000000,15.5848,1138812.0,-0.008026833148031542,-0.008026833148031542,,,,,,,64.83700746909389,0.21164052221835306,0.13010271883233743,0.08153780338601563,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-29T00:00:00.000000,15.5171,835486.0,-0.004353438659583375,-0.004353438659583375,,,,,,,62.22175116592445,0.21109466950374411,0.14630110896661877,0.06479356053712534,,,
Prysmian SpA - PRY IM Equity Equity,2013-01-30T00:00:00.000000,15.285,1465449.0,-0.015070686282475876,-0.015070686282475876,,,,,,,54.15657850213204,0.18974627014610412,0.15499014120251586,0.03475612894358826,15.125524999999996,15.886659897443156,14.364390102556836
Prysmian SpA - PRY IM Equity Equity,2013-01-31T00:00:00.000000,15.2367,1050617.0,-0.003164963964549905,-0.003164963964549905,-0.2370869135364004,-0.2370869135364004,0.013349382795284406,,0.21191488219516086,,52.62780423490354,0.16700497412349513,0.15739310778671173,0.009611866336783403,15.147279999999995,15.894170670785293,14.400389329214697
