series,date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Procter & Gamble Co_The - PG US Equity Equity,2000-01-04T00:00:00.000000,52.5625,4270800.0,,,,,,,,,,0.0,0.0,0.0,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-05T00:00:00.000000,51.5625,5098400.0,-0.019208273638267048,-0.019208273638267048,,,,,,,,-0.07977207977207712,-0.015954415954415425,-0.0638176638176617,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-06T00:00:00.000000,53.9375,6524200.0,0.04503130474874695,0.035238741166339516,,,,,,,,0.04809620051786112,-0.003144292659960116,0.051240493177821235,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-07T00:00:00.000000,58.25,9832000.0,0.07691812360216366,0.035238741166339516,,,,,,,,0.49174689076760103,0.09583394402555212,0.3959129467420489,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-10T00:00:00.000000,57.9688,6862000.0,-0.0048391576706805495,-0.0048391576706805495,,,,,,,,0.811300600897539,0.2389272753999495,0.5723733254975895,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-11T00:00:00.000000,58.875,4421800.0,0.015511617561451807,0.015511617561451807,,,,,,,,1.124707062100228,0.41608323274000525,0.7086238293602227,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-12T00:00:00.000000,58.5,6232200.0,-0.006389798098770605,-0.006389798098770605,,,,,,,,1.3275217304259783,0.5983709322772,0.7291507981487784,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-13T00:00:00.000000,57.5,5285200.0,-0.017241806434506124,-0.017241806434506124,,,,,,,,1.3915215790524087,0.7570010616322418,0.6345205174201669,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-14T00:00:00.000000,58.5,4904400.0,0.017241806434506124,0.017241806434506124,,,,,,,,1.5055781945967368,0.9067164882251408,0.598861706371596,,,
Procter & Gamble Co_The - PG US Equity Equity,2000-01-18T00:00:00.000000,58.4688,4456800.0,-0.0005334756061436963,-0.0005334756061436963,,,,,,,,1.5752923156688254,1.0404316537138778,0.5348606619549476,,,
