series,date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Cisco Systems Inc - CSCO US Equity Equity,2000-01-04T00:00:00.000000,51.0,50803000.0,,,,,,,,,,0.0,0.0,0.0,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-05T00:00:00.000000,50.8438,68524000.0,-0.0030674449004579607,-0.0030674449004579607,,,,,,,,-0.012460398860397959,-0.002492079772079592,-0.009968319088318366,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-06T00:00:00.000000,50.0,48249200.0,-0.016735182395721804,-0.016735182395721804,,,,,,,,-0.0893925016842374,-0.019872164154511155,-0.06952033752972625,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-07T00:00:00.000000,52.9375,62260600.0,0.05708896698412724,0.05708896698412724,,,,,,,,0.08568226107981758,0.0012387208923545917,0.08444354018746299,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-10T00:00:00.000000,54.9063,50583000.0,0.03651612361782419,0.03651612361782419,,,,,,,,0.3789279326347881,0.0767765632408413,0.30215136939394677,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-11T00:00:00.000000,53.25,43212400.0,-0.03063029144056273,-0.03063029144056273,,,,,,,,0.4722340521421273,0.15586806102109851,0.3163659911210288,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-12T00:00:00.000000,51.9063,40759800.0,-0.025557634501294668,-0.025557634501294668,,,,,,,,0.4327658089966917,0.21124761061621716,0.22151819838047454,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-13T00:00:00.000000,53.0938,34494400.0,0.022619990513951915,0.022619990513951915,,,,,,,,0.49164093691412347,0.26732627587579844,0.22431466103832504,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-14T00:00:00.000000,53.7813,43623000.0,0.012865662501228226,0.012865662501228226,,,,,,,,0.5870087330099452,0.3312627673026278,0.25574596570731734,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-18T00:00:00.000000,56.0,59568800.0,0.040425867631729506,0.040425867631729506,,,,,,,,0.8320278469538636,0.431415783232875,0.40061206372098856,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-19T00:00:00.000000,56.1563,45597000.0,0.0027871836211303957,0.0027871836211303957,,,,,,,,1.0269809664603002,0.55052881987836,0.47645214658194024,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-20T00:00:00.000000,56.1875,41721800.0,0.0005554378755592282,0.0005554378755592282,,,,,,,,1.1705074165982694,0.6745245392223419,0.4959828773759275,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-21T00:00:00.000000,57.625,44974600.0,0.02526218908497313,0.02526218908497313,,,,,,,,1.3842901633833193,0.8164776640545374,0.567812499328782,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-24T00:00:00.000000,54.5313,43790600.0,-0.05518165257498753,-0.05518165257498753,,,,,,,56.38476285745726,1.2892174987461473,0.9110256309928594,0.37819186775328795,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-25T00:00:00.000000,56.0625,55382200.0,0.0276922910771904,0.0276922910771904,,,,,,,61.642733460732806,1.3221854395717756,0.9932575927086427,0.3289278468631329,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-26T00:00:00.000000,53.5938,35308800.0,-0.04503375007453014,-0.04503375007453014,,,,,,,50.9732515111208,1.1360140491693826,1.0218088840007908,0.1142051651685918,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-27T00:00:00.000000,53.3125,47910800.0,-0.00526256449258744,-0.00526256449258744,,,,,,,49.91311398331088,0.9547673581228437,1.0084005788252015,-0.053633220702357765,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-28T00:00:00.000000,51.9375,49569400.0,-0.02612975263623074,-0.02612975263623074,,,,,,,44.987816820132,0.69219781547244,0.9451600261546492,-0.25296221068220925,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-01-31T00:00:00.000000,54.75,66914600.0,0.05273629608094321,0.05273629608094321,,,,,,,54.81049421667318,0.702951617493099,0.8967183444223392,-0.19376672692924024,,,
Cisco Systems Inc - CSCO US Equity Equity,2000-02-01T00:00:00.000000,58.9063,87263000.0,0.07317067719178016,0.0636296780322061,,,,,,,64.8101931201351,1.034922811469471,0.9243592378317655,0.11056357363770553,54.039085,58.703256996591506,49.374913003408494
Cisco Systems Inc - CSCO US Equity Equity,2000-02-02T00:00:00.000000,56.9375,68449200.0,-0.03399387086821282,-0.03399387086821282,-0.9434744329377844,-0.9434744329377844,0.03603051622963743,,0.5719667133173835,,58.236301847322004,1.12616493995273,0.9647203782559585,0.16144456169677157,54.33596,58.941127658597125,49.730792341402875
Cisco Systems Inc - CSCO US Equity Equity,2000-02-03T00:00:00.000000,58.9063,48675200.0,0.03399387086821282,0.03399387086821282,0.9309278512467887,0.9309278512467887,0.03651611757311261,,0.5796753956643085,,62.349115801885205,1.341872420217932,1.0401507866483533,0.3017216335695787,54.739085,59.467021780802185,50.01114821919782
Cisco Systems Inc - CSCO US Equity Equity,2000-02-04T00:00:00.000000,60.5625,52969000.0,0.027727843762594517,0.027727843762594517,0.7633271729325436,0.7633271729325436,0.036324979308767345,,0.576641169783392,,65.43299743885899,1.6277005324460276,1.1576607358078883,0.47003979663813933,55.26721,60.124185445642944,50.410234554357054
Cisco Systems Inc - CSCO US Equity Equity,2000-02-07T00:00:00.000000,62.5938,48933800.0,0.03299034201658557,0.03299034201658557,0.9414168137901762,0.9414168137901762,0.03504328957517269,,0.5562949760251755,,68.80756250513934,1.9951316684373168,1.325154922333774,0.6699767461035429,55.75002500000001,61.47426092947672,50.025789070523295
Cisco Systems Inc - CSCO US Equity Equity,2000-02-08T00:00:00.000000,62.9063,72103600.0,0.004980086005760498,0.004980086005760498,0.1447093957493631,0.1447093957493631,0.03441439292847311,,0.5463115512599983,,69.30403817129748,2.285197297280206,1.5171633973230605,0.7680338999571454,56.15002500000001,62.686450316920485,49.61359968307953
Cisco Systems Inc - CSCO US Equity Equity,2000-02-09T00:00:00.000000,64.4063,107815200.0,0.02356513673927374,0.02356513673927374,0.7048764626489078,0.7048764626489078,0.03343158409732758,,0.5307099447388234,,71.63759126174203,2.60607267831346,1.7349452535211403,0.8711274247923195,56.70784000000001,64.05596322659707,49.359716773402944
Cisco Systems Inc - CSCO US Equity Equity,2000-02-10T00:00:00.000000,67.9688,64316600.0,0.05383732194236668,0.05383732194236668,1.5946846766540672,1.5946846766540672,0.03376048113494574,,0.5359310233497244,,76.25463142271522,3.1119599691137196,2.010348196639656,1.1016117724740635,57.51096500000001,66.06211246951308,48.959817530486944
Cisco Systems Inc - CSCO US Equity Equity,2000-02-11T00:00:00.000000,65.4688,75471000.0,-0.03747508307560121,-0.03747508307560121,-1.0546842078216447,-1.0546842078216447,0.035532041532130854,,0.5640536728106201,,67.90115036982641,3.27341627992174,2.262961813296073,1.0104544666256672,58.12971500000001,67.11495253562903,49.14447746437099
Cisco Systems Inc - CSCO US Equity Equity,2000-02-14T00:00:00.000000,65.25,49103800.0,-0.003347647076567206,-0.003347647076567206,-0.09387847040149552,-0.09387847040149552,0.035659369632356906,,0.5660749437392708,,67.20723060457995,3.3451553692451554,2.4794005244858894,0.865754844759266,58.70315000000001,67.97906148535863,49.42723851464139
Cisco Systems Inc - CSCO US Equity Equity,2000-02-15T00:00:00.000000,64.0,61367200.0,-0.019342962843131417,-0.019342962843131417,-0.5456465130346059,-0.5456465130346059,0.03544962238566464,,0.5627453094217013,,63.23153410701015,3.263524680034216,2.636225355595555,0.6272993244386611,59.10315000000001,68.57612136677751,49.6301786332225
Cisco Systems Inc - CSCO US Equity Equity,2000-02-16T00:00:00.000000,63.5859,46274000.0,-0.00649133570546212,-0.00649133570546212,-0.18252684603972782,-0.18252684603972782,0.03556373128832375,,0.5645567320945881,,61.92463936638497,3.129344229170556,2.7348491303105553,0.39449509886000067,59.474630000000005,69.04324988378795,49.90601011621206
Cisco Systems Inc - CSCO US Equity Equity,2000-02-17T00:00:00.000000,65.25,39656600.0,0.025834298548593537,0.025834298548593537,0.7216181533508879,0.7216181533508879,0.035800510877712875,,0.5683154915489459,,65.0507452537784,3.1213037707540607,2.8121400583992564,0.30916371235480433,59.927755000000005,69.6971598783839,50.15835012161612
Cisco Systems Inc - CSCO US Equity Equity,2000-02-18T00:00:00.000000,62.9063,41600000.0,-0.036579728529472,-0.036579728529472,-0.9929593691727405,-0.9929593691727405,0.03683909902572095,,0.584802567274437,,57.847155818954334,2.8924720295929447,2.8282064526379944,0.06426557695495028,60.19182000000001,69.98462599228446,50.39901400771554
Cisco Systems Inc - CSCO US Equity Equity,2000-02-22T00:00:00.000000,61.9688,61144400.0,-0.015015285095291375,-0.015015285095291375,-0.43601614364789815,-0.43601614364789815,0.03443745217703881,,0.5466776054827475,,55.213286551347956,2.6054389329043914,2.783652948691274,-0.17821401578688256,60.56369500000001,70.0101739836936,51.117216016306415
Cisco Systems Inc - CSCO US Equity Equity,2000-02-23T00:00:00.000000,69.3125,105707800.0,0.11199423253254626,0.0636296780322061,2.6923804845838215,2.45857835063537,0.04159673314147422,,0.660327667470356,,67.6419179892852,2.9366860630440854,2.8142595715618364,0.12242649148224904,61.226195000000004,71.18794862018993,51.26444137981009
Cisco Systems Inc - CSCO US Equity Equity,2000-02-24T00:00:00.000000,68.625,74978000.0,-0.009968365280891511,-0.009968365280891511,-0.2502759598078422,-0.2502759598078422,0.039829495763576576,,0.6322736438131458,,65.8009396869315,3.1079003551701234,2.8729877282834937,0.23491262688662973,61.977755,71.78178806345765,52.17372193654235
Cisco Systems Inc - CSCO US Equity Equity,2000-02-25T00:00:00.000000,66.375,46451200.0,-0.03333642026759165,-0.03333642026759165,-0.8138398865029358,-0.8138398865029358,0.04096189044117512,,0.6502498520305392,,60.04151749431152,3.027137759483459,2.9038177345234866,0.12332002495997241,62.630880000000005,71.71856084053192,53.54319915946809
Cisco Systems Inc - CSCO US Equity Equity,2000-02-28T00:00:00.000000,65.2813,52048400.0,-0.01661485488885006,-0.01661485488885006,-0.4096185176762385,-0.4096185176762385,0.0405617768041981,,0.6438982449528985,,57.410993546136524,2.842118201501229,2.891477827919035,-0.049359626417806,63.29807000000001,70.92153419338283,55.6746058066172
Cisco Systems Inc - CSCO US Equity Equity,2000-02-29T00:00:00.000000,66.0938,41691000.0,0.01236932050829509,0.01236932050829509,0.31405654925225984,0.31405654925225984,0.03938564738657837,,0.6252277692610043,,58.853229105457956,2.729585861754444,2.859099434686117,-0.12951357293167298,63.86526000000001,70.42461243190132,57.305907568098704
Cisco Systems Inc - CSCO US Equity Equity,2000-03-01T00:00:00.000000,65.8438,39469400.0,-0.003789674803856613,-0.003789674803856613,-0.10388003226468005,-0.10388003226468005,0.03648126325375747,,0.5791221004975279,,58.20015248689323,2.590370087174996,2.805353565183893,-0.2149834780088966,64.21213500000002,70.3899584369392,58.03431156306084
Cisco Systems Inc - CSCO US Equity Equity,2000-03-02T00:00:00.000000,66.375,31939200.0,0.008035209184411585,0.008035209184411585,0.2278006486257778,0.2278006486257778,0.03527298641546679,,0.5599413003233086,,59.23525022842459,2.494152940855777,2.74311344031827,-0.248960499462493,64.68401000000001,69.88705539968197,59.48096460031806
Cisco Systems Inc - CSCO US Equity Equity,2000-03-03T00:00:00.000000,68.7188,38054200.0,0.034702335796123585,0.034702335796123585,0.9830366971974287,0.9830366971974287,0.035301160063563854,,0.5603885431216502,,63.52691975693312,2.5773155419919362,2.709953860653003,-0.1326383186610669,65.17463500000001,69.91358506105325,60.43568493894676
