series,date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Newmont Corp - NEM US Equity Equity,2000-01-04T00:00:00.000000,22.25,1783800.0,,,,,,,,,,0.0,0.0,0.0,,,
Newmont Corp - NEM US Equity Equity,2000-01-05T00:00:00.000000,22.5,1180300.0,0.011173300598124936,0.011173300598124936,,,,,,,,0.019943019943021056,0.003988603988604212,0.015954415954416844,,,
Newmont Corp - NEM US Equity Equity,2000-01-06T00:00:00.000000,22.25,1688400.0,-0.011173300598124936,-0.011173300598124936,,,,,,,,0.01539760229218956,0.0062704036493212816,0.009127198642868279,,,
Newmont Corp - NEM US Equity Equity,2000-01-07T00:00:00.000000,21.4375,1528800.0,-0.03720028368609052,-0.03720028368609052,,,,,,,,-0.05315390842902801,-0.005614458766348577,-0.04753944966267943,,,
Newmont Corp - NEM US Equity Equity,2000-01-10T00:00:00.000000,21.375,1222900.0,-0.002919710103334694,-0.002919710103334694,,,,,,,,-0.11124236943933496,-0.026740040900945856,-0.08450232853838911,,,
Newmont Corp - NEM US Equity Equity,2000-01-11T00:00:00.000000,22.625,1595500.0,0.0568334747631658,0.0568334747631658,,,,,,,,-0.05577045291534333,-0.03254612330382535,-0.023224329611517977,,,
Newmont Corp - NEM US Equity Equity,2000-01-12T00:00:00.000000,22.125,2195200.0,-0.02234729869199681,-0.02234729869199681,,,,,,,,-0.05156002882486277,-0.03634890440803284,-0.015211124416829931,,,
Newmont Corp - NEM US Equity Equity,2000-01-13T00:00:00.000000,21.375,3962600.0,-0.034486176071168995,-0.034486176071168995,,,,,,,,-0.10750274466479581,-0.05057967245938544,-0.056923072205410374,,,
Newmont Corp - NEM US Equity Equity,2000-01-14T00:00:00.000000,20.8125,3470900.0,-0.02666824708216131,-0.02666824708216131,,,,,,,,-0.1949792001557462,-0.0794595779986576,-0.11551962215708861,,,
Newmont Corp - NEM US Equity Equity,2000-01-18T00:00:00.000000,22.125,3087200.0,0.061154423153330306,0.061154423153330306,,,,,,,,-0.15659204476938626,-0.09488607135280333,-0.06170597341658293,,,
Newmont Corp - NEM US Equity Equity,2000-01-19T00:00:00.000000,21.875,1759200.0,-0.011363758650314804,-0.011363758650314804,,,,,,,,-0.1446751333439522,-0.10484388375103311,-0.0398312495929191,,,
