series,date,adj_close,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-03T00:00:00.000000,946857600000000.0,,,,,,,,,,0.0,0.0,0.0,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-04T00:00:00.000000,946944000000000.0,0.00009124503861812627,0.00009124503861812627,,,,,,,,6892307692.25,1378461538.45,5513846153.8,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-05T00:00:00.000000,947030400000000.0,0.000091236713714693,0.000091236713714693,,,,,,,,19106026736.75,4923974578.110001,14182052158.64,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-06T00:00:00.000000,947116800000000.0,0.0000912283903389266,0.0000912283903389266,,,,,,,,35349755028.25,11009130668.138,24340624360.112,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-07T00:00:00.000000,947203200000000.0,0.00009122006847661623,0.00009122006847661623,,,,,,,,54565784259.125,19720461386.335403,34845322872.7896,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-10T00:00:00.000000,947462400000000.0,0.0002736102894544956,0.0002727396716792896,,,,,,,,89676168593.75,33711602827.81832,55964565765.93168,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-11T00:00:00.000000,947548800000000.0,0.00009118679621167303,0.00009118679621167303,,,,,,,,123054661521.5,51580214566.55466,71474446954.94534,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-12T00:00:00.000000,947635200000000.0,0.0000911784819450645,0.0000911784819450645,,,,,,,,154695877786.5,72203347210.54373,82492530575.95627,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-13T00:00:00.000000,947721600000000.0,0.00009117016918480658,0.00009117016918480658,,,,,,,,184615396196.125,94685757007.65999,89929639188.46501,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-14T00:00:00.000000,947808000000000.0,0.00009116185793800469,0.00009116185793800469,,,,,,,,212845042856.625,118317614177.453,94527428679.172,,,
Dodge & Cox Stock Fund - DODGX US Equity US,2000-01-18T00:00:00.000000,948153600000000.0,0.0003645643496454909,0.0002727396716792896,,,,,,,,260105933626.5,146675278067.2624,113430655559.23761,,,
